City,State,Zipcode,Rank,Score,Superzip,Population,College,Income,Lat,Long
Hillview,IL,62050,NA,4.371062,0,357,6.44258,40.45453,39.321657954335684,-90.39489887452862
Irving,IL,62051,23081,2.550583,0,2175,1.6092,44.40348,39.19932671429194,-89.36154747327524
Jerseyville,IL,62052,10835,38.79661,0,8036,11.75958,67.04065,39.1010277201465,-90.30303686129731
Kampsville,IL,62053,17969,15.7318,0,568,8.4507,52.84927,39.31050468024117,-90.64441975572423
Kane,IL,62054,20738,8.649011,0,582,6.01375,48.80094,39.19306623068732,-90.3433063517663
Litchfield,IL,62056,16604,19.62367,0,5970,13.299830000000002,48.25829,39.16918076976829,-89.54069765157692
Livingston,IL,62058,19573,11.58191,0,500,5.4,53.6116,38.96784465791246,-89.79084008751812
Lovejoy,IL,62059,NA,0.9740068,0,411,0,39.63728,38.441299688193936,-89.99983659744477
Madison,IL,62060,23273,1.983864,0,3714,5.38503,35.87793,38.684998666866285,-90.14229546426142
Marine,IL,62061,12673,31.97704,0,906,12.58278,59.72202,38.77873138003884,-89.77459519247893
Maryville,IL,62062,4868,67.70315,0,3036,25.395260000000004,78.9725,38.713234816925684,-89.94748433677464
Medora,IL,62063,15325,23.43485,0,761,8.93561,58.967529999999996,39.09122065961838,-90.37812739220767
Michael,IL,62065,NA,3.078126,0,83,4.81928,40.04525,39.132866421284604,-90.68837641137488
Moro,IL,62067,11761,35.28208,0,1531,15.5454,57.35657,38.927917402602645,-89.97259324784795
Mount Olive,IL,62069,15461,23.03417,0,2295,8.58388,59.20159,39.26597191679412,-89.91312570622333
Mozier,IL,62070,NA,5.080177,0,50,8,39.228,39.13318773769539,-90.70324362684808
New Douglas,IL,62074,14211,27.10331,0,805,10.55901,59.1689,38.892166840064235,-89.71445466920034
Nokomis,IL,62075,17030,18.35726,0,2555,10.91977,51.31284,39.24137474893444,-89.32215745014096
Panama,IL,62077,NA,3.529961,0,97,0,49.44428,39.030403132984986,-89.53056853515312
Patterson,IL,62078,NA,3.970457,0,72,6.94444,38.68273,39.32152473654273,-90.39723334698184
Piasa,IL,62079,NA,70.30905,0,116,23.27586,87.2823,39.111118790746325,-90.13867398885124
Ramsey,IL,62080,20429,9.368644,0,1641,8.16575,46.1609,39.14395086430465,-89.11350379521156
Rockbridge,IL,62081,NA,10.82082,0,245,8.57143,47.21874,39.318629043495754,-90.39058267443617
Roodhouse,IL,62082,20173,10.05618,0,2017,7.139319999999999,48.73294,39.482229536073,-90.36765754072238
Rosamond,IL,62083,NA,1.25852,0,136,7.352940000000001,28.91757,39.372455044844116,-89.19424826669409
Roxana,IL,62084,15509,22.86631,0,999,8.70871,58.842,38.84708082129278,-90.08678429982778
Sawyerville,IL,62085,NA,62.35576,0,27,29.629630000000002,63.20023,39.084482784047196,-89.79581461238915
Sorento,IL,62086,17674,16.44429,0,1070,8.50467,53.64167,38.96016192700193,-89.55956553248879
South Roxana,IL,62087,21926,5.692219,0,1175,3.4893599999999996,48.55773,38.82373438853279,-90.0618694760903
Staunton,IL,62088,12797,31.60325,0,4619,12.83828,58.95053,39.03919394017423,-89.7841719427157
Taylor Springs,IL,62089,NA,10.82708,0,188,9.04255,46.4198,39.12319925696568,-89.5137215907031
Venice,IL,62090,23416,1.581261,0,860,6.51163,32.0362,38.67137386187911,-90.18060313400701
Walshville,IL,62091,NA,14.3004,0,234,10.25641,48.21775,39.06086803068401,-89.62632108640477
White Hall,IL,62092,20047,10.32872,0,2146,10.43802,43.36394,39.439500050992365,-90.39335812201452
Wilsonville,IL,62093,NA,4.666225,0,216,2.77778,47.4005,39.06870174076205,-89.85542300974765
Witt,IL,62094,19702,11.23713,0,872,9.17431,46.69963,39.16298434082001,-89.40873327949673
Wood River,IL,62095,16638,19.54227,0,6808,10.53173,52.96826,38.86149408822314,-90.0819864760324
Worden,IL,62097,10830,38.83504,0,1754,12.31471,66.11618,38.92146991474815,-89.91609395873772
East Saint Louis,IL,62201,23911,0.0617415,0,4540,4.95595,20.01151,38.61101994497814,-90.12680438482498
East Saint Louis,IL,62203,20336,9.628733,0,6153,10.80774,41.8602,38.59749137186424,-90.0781204467367
East Saint Louis,IL,62204,23691,0.6460534,0,5529,5.67915,28.14347,38.62996202006955,-90.11121132745664
East Saint Louis,IL,62205,21278,7.261211,0,6573,10.46706,39.21362,38.611950163886135,-90.1165095368007
East Saint Louis,IL,62206,21921,5.700351,0,10472,5.63407,44.8716,38.55079422347287,-90.15406735989623
East Saint Louis,IL,62207,23489,1.342,0,5428,6.90862,30.15195,38.585733864776046,-90.12190395870414
Fairview Heights,IL,62208,5756,62.40778,0,10422,24.8129,71.59371,38.597113119272365,-90.00652999915043
Addieville,IL,62214,14459,26.22029,0,860,10.46512,58.67855,38.38245362655733,-89.58710419156121
Albers,IL,62215,9705,43.50965,0,699,13.30472,68.52347,38.514622599661706,-89.6122472710059
Aviston,IL,62216,8280,49.80481,0,623,15.409309999999998,71.23674,38.608861453496274,-89.62114565387002
Baldwin,IL,62217,23220,2.115442,0,3055,1.40753,43.25148,38.15639699420216,-89.74475904890949
Bartelso,IL,62218,7973,51.19388,0,866,12.00924,78.67829,38.54243853126327,-89.44958425574471
Beckemeyer,IL,62219,19848,10.83618,0,610,5.7377,52.1314,38.60013159710336,-89.44741900222363
Belleville,IL,62220,9186,45.76129,0,13156,18.40225,61.79195,38.46548650960196,-89.96862273613145
Belleville,IL,62221,5544,63.65414,0,14010,25.852959999999996,71.5048,38.5246949155469,-89.90676933608039
Belleville,IL,62223,4703,68.72324,0,12146,28.46205,75.44329,38.55140410471056,-90.09206821034212
Scott AFB,IL,62225,6064,60.62215,0,2461,31.69443,57.18004,38.54259752500302,-89.8484228528966
Belleville,IL,62226,7779,51.9963,0,18689,20.40773,65.25839,38.51035077097004,-90.01145474758133
Breese,IL,62230,7570,52.90366,0,3678,17.31919,71.82647,38.64066034873675,-89.524314707684
Carlyle,IL,62231,12007,34.25499,0,4587,10.96577,64.44637,38.61907741850374,-89.39339950987204
Caseyville,IL,62232,13862,28.08751,0,4908,12.22494,57.18266,38.63142131713496,-89.99966984511171
Chester,IL,62233,10871,38.65863,0,4512,11.96809,66.53984,38.047175555739486,-89.82746488288213
Collinsville,IL,62234,6495,58.40044,0,21447,21.09852,72.29459,38.734349133748125,-89.92794876870387
Columbia,IL,62236,3482,76.70799,0,7158,26.9349,93.08935,38.4094926858062,-90.18135643732518
Coulterville,IL,62237,19282,12.4291,0,2064,6.7829500000000005,52.11571,38.17594297163612,-89.65781744075498
Cutler,IL,62238,NA,10.73306,0,442,11.31222,42.38847,38.04597525485362,-89.49344033513682
Dupo,IL,62239,13734,28.5641,0,3075,9.62602,62.0247,38.52014212740062,-90.1661909541276
East Carondelet,IL,62240,12697,31.87255,0,1226,10.44046,63.33753,38.52212978687242,-90.1897222102131
Ellis Grove,IL,62241,16931,18.62379,0,759,7.641630000000001,57.2075,38.0425535780898,-89.8887562523634
Evansville,IL,62242,19843,10.84472,0,967,5.58428,52.40599,38.10822584711548,-89.94425917105714
Freeburg,IL,62243,6619,57.80747,0,3721,17.33405,77.98919,38.42877563096323,-89.88331391486905
Fults,IL,62244,13148,30.46395,0,818,7.94621,66.41954,38.187383670856086,-90.18145385408783
Germantown,IL,62245,7703,52.36909,0,1569,11.59974,80.90775,38.559587858949314,-89.56855108989339
Greenville,IL,62246,7913,51.42682,0,6670,20.2099,64.89619,38.88245055854405,-89.42158823096229
Highland,IL,62249,6151,60.15475,0,8833,19.97056,76.7692,38.759669278559734,-89.73283790609786
Hoffman,IL,62250,NA,32.48921,0,320,8.125,67.83175,38.54181891160519,-89.42522630738797
Keyesport,IL,62253,20769,8.593585,0,620,6.29032,48.21775,38.5877812526443,-89.47049893100775
Lebanon,IL,62254,5574,63.46548,0,3368,24.76247,73.14453,38.60387211907763,-89.83957048737587
Lenzburg,IL,62255,20101,10.2072,0,653,6.738130000000001,49.60381,38.30497651795153,-89.77975386110371
Marissa,IL,62257,14255,26.99273,0,2598,8.42956,62.70596,38.310050177306614,-89.76701481517546
Mascoutah,IL,62258,7293,54.35435,0,4869,18.03245,72.35605,38.42183808878897,-89.77912653900425
Millstadt,IL,62260,6194,59.93515,0,3971,17.57744,80.48278,38.47136716031881,-90.08057935239827
Modoc,IL,62261,NA,27.88573,0,147,12.2449,56.95644,38.016227739587386,-90.01136927044622
Mulberry Grove,IL,62262,19645,11.3679,0,1265,6.956520000000001,50.6695,38.93718036569528,-89.32197565241711
Nashville,IL,62263,8126,50.45705,0,3727,19.10384,65.73174,38.33170932307722,-89.34862017419897
New Athens,IL,62264,13185,30.37111,0,2164,10.81331,61.40097,38.30989602838807,-89.91078704820171
New Baden,IL,62265,7931,51.34962,0,2637,16.49602,71.17529,38.51471416989742,-89.5920714663181
New Memphis,IL,62266,NA,34.45624,0,87,2.29885,79.54523,38.48664699505958,-89.67984657143678
Oakdale,IL,62268,NA,24.4033,0,457,9.84683,58.17382,38.2736863596707,-89.55187060213456
O Fallon,IL,62269,2713,81.73521,0,16653,37.57882,86.96194,38.57011974827204,-89.8937786665748
Okawville,IL,62271,10169,41.49923,0,1349,14.23277,65.12241,38.43232091969107,-89.50719499688383
Percy,IL,62272,21566,6.569662,0,1048,4.67557,48.08568,37.995635152359014,-89.643683319333
Pierron,IL,62273,NA,7.504099,0,27,7.407409999999999,44.94875,38.885873149732326,-89.43046707053105
Pinckneyville,IL,62274,17359,17.33102,0,5991,8.01202,55.38209,38.083981811207465,-89.40530841876598
Pocahontas,IL,62275,15277,23.64213,0,2411,9.41518,58.27973,38.8207597542528,-89.54006782041675
Prairie du Rocher,IL,62277,14049,27.55619,0,967,8.37642,63.33753,38.11379010317514,-90.03636646813746
Red Bud,IL,62278,10244,41.21255,0,4551,10.96462,70.51756,38.119627936746475,-89.829452304194
Rockwood,IL,62280,NA,49.48529,0,337,15.13353,71.37273,37.86094486956562,-89.70477074443166
Saint Jacob,IL,62281,7557,52.97088,0,1133,16.8579,72.6921,38.7046414368252,-89.7957988913008
Shattuc,IL,62283,NA,16.64215,0,497,8.4507,53.9385,38.65220069967816,-89.20948952845399
Smithboro,IL,62284,NA,18.50899,0,376,13.829790000000001,46.4198,38.89233350184976,-89.30357094627563
Smithton,IL,62285,6075,60.57124,0,1933,15.675120000000001,84.69717,38.47532018891192,-89.90662561341135
Sparta,IL,62286,15412,23.16875,0,4221,10.92158,55.31802,38.10935589326303,-89.73149463146036
Steeleville,IL,62288,17155,18.04406,0,2117,8.07747,55.86982,38.00606916450351,-89.69563183985825
Summerfield,IL,62289,NA,31.82677,0,186,11.82796,60.88578,38.597788424608446,-89.73612580402555
Tilden,IL,62292,NA,11.94977,0,396,5.30303,54.17256,38.211866735974866,-89.68220269076446
Trenton,IL,62293,5424,64.33559,0,3040,23.51974,76.61098,38.6203639798761,-89.57716349843265
Troy,IL,62294,4356,70.9119,0,7789,26.58878,82.66124,38.721266054846616,-89.89137709056045
Valmeyer,IL,62295,8119,50.47561,0,615,13.983740000000001,74.59204,38.279249994082875,-90.29537033142279
Walsh,IL,62297,NA,29.00049,0,288,6.597219999999999,67.531,38.035161409985186,-89.83084827661916
Waterloo,IL,62298,6771,56.94543,0,9225,17.56098,76.57175,38.326484486093925,-90.17394642036878
Quincy,IL,62301,9557,44.18713,0,34785,19.5889,58.31373,39.953480474148236,-91.20568788383437
Augusta,IL,62311,13742,28.53493,0,656,14.93903,52.82965,40.33207355622255,-91.05169088813865
Barry,IL,62312,17901,15.87341,0,1545,8.99676,52.09086,39.61031445674804,-90.87877922046529
Basco,IL,62313,NA,25.81207,0,260,18.07692,45.22073,40.32032718089439,-91.25180439945265
Baylis,IL,62314,NA,5.428713,0,424,7.07547,41.77782,39.728708408337816,-90.91556380486435
Bowen,IL,62316,NA,22.86365,0,492,11.78862,53.53053,40.375447094748125,-91.1866840899422
Burnside,IL,62318,NA,33.94482,0,249,14.05623,58.842,40.4867197220892,-91.1504759618769
Camden,IL,62319,NA,31.12043,0,191,16.23037,52.6309,40.13238266147754,-90.5725794733808
Camp Point,IL,62320,14280,26.89737,0,1454,13.54883,53.82212,40.01624662206643,-91.06319957344698
Carthage,IL,62321,9699,43.53073,0,3019,17.85359,60.73671,40.431266419737554,-91.13355889789365
Chambersburg,IL,62323,NA,22.94895,0,237,12.23629,52.84927,39.78402518673711,-90.7621758307578
Clayton,IL,62324,15506,22.88449,0,947,7.919749999999999,60.20452,39.98153831155939,-90.93086010596234
Coatsburg,IL,62325,NA,13.42111,0,311,5.78778,54.95974,40.01104276685912,-91.13634362982005
Colchester,IL,62326,11890,34.72716,0,1745,16.33238,55.573,40.40102081357875,-90.74727635913871
Dallas City,IL,62330,15949,21.41317,0,1218,10.34483,54.96758,40.43671316617763,-91.091498217261
Elvaston,IL,62334,NA,13.04833,0,113,2.65487,59.93123,40.41536152066447,-91.2160169491131
Ferris,IL,62336,NA,17.05464,0,55,3.63636,62.65627,40.466242854291266,-91.16049805785455
Fowler,IL,62338,10077,41.86679,0,893,14.55767,64.94457,39.95819498026565,-91.29687518014464
Golden,IL,62339,17059,18.285,0,747,9.50469,53.66652,40.10813987070893,-91.02494815439998
Griggsville,IL,62340,18594,14.17159,0,1167,9.59726,49.2076,39.74126508479673,-90.73921305310918
Hamilton,IL,62341,9647,43.74769,0,2530,15.13834,65.64413,40.47688530480707,-91.27499676178921
Hull,IL,62343,13000,31.02177,0,550,17.63636,50.12423,39.62121034314533,-90.97841121306108
Huntsville,IL,62344,NA,23.88944,0,121,12.39669,53.34354,40.13282695318839,-90.56539570400757
Kinderhook,IL,62345,NA,23.32841,0,284,10.21127,56.66223,39.62171854185921,-90.97072472600662
La Prairie,IL,62346,NA,10.44459,0,126,8.73016,46.49303,40.148178906507816,-90.99279849309215
Liberty,IL,62347,15296,23.57857,0,1462,10.25992,56.76553,39.888550845787954,-91.12249486361307
Lima,IL,62348,NA,10.99216,0,169,6.5088800000000004,50.9964,40.16594761650151,-91.40190548452297
Loraine,IL,62349,NA,17.37253,0,406,6.650249999999999,57.75277,40.15575984564104,-91.21833054721381
Mendon,IL,62351,12224,33.55434,0,1227,13.28443,59.76124,40.07537801166967,-91.28273291149246
Milton,IL,62352,NA,2.020959,0,244,3.27869,39.63728,39.56538540906508,-90.6343277362947
Mount Sterling,IL,62353,16416,20.17218,0,3982,9.51783,55.29187,39.977618368504686,-90.745692968191
Nauvoo,IL,62354,7310,54.24125,0,1083,22.34534,64.83473,40.433252924680474,-91.20568342564364
Nebo,IL,62355,21371,6.982377,0,616,4.87013,48.48973,39.44467862491216,-90.77076720524347
New Canton,IL,62356,NA,5.320373,0,470,6.808509999999999,41.95173,39.61898694909041,-90.9629026680293
New Salem,IL,62357,NA,18.14965,0,188,13.29787,46.99253,39.705759319883974,-90.82646191995816
Niota,IL,62358,NA,33.57022,0,467,13.0621,60.1496,40.48958641246829,-91.24419223969889
Paloma,IL,62359,NA,18.74782,0,107,7.47664,57.65339,39.97745123145927,-91.23239536848799
Payson,IL,62360,13191,30.34763,0,1103,13.145970000000002,57.36049,39.8310299097559,-91.27459306288563
Pearl,IL,62361,NA,8.38696,0,361,4.98615,50.20269,39.46184113267115,-90.6463504027165
Perry,IL,62362,NA,10.10774,0,300,8.33333,46.7467,39.78114793461401,-90.75312489847828
Pittsfield,IL,62363,14605,25.76982,0,4462,12.16943,55.34679,39.61428267581276,-90.81764450405834
Plainville,IL,62365,NA,8.176056,0,426,5.16432,49.5515,39.93797252008028,-91.2170841574524
Pleasant Hill,IL,62366,20587,9.009336,0,992,9.27419,43.7013,39.448161316698034,-90.86497403722659
Plymouth,IL,62367,17787,16.15239,0,888,11.03604,48.96047,40.324656835575276,-90.97953512926665
Rockport,IL,62370,NA,5.928319,0,408,2.45098,50.85126,39.622099643142455,-90.98762332749949
Sutter,IL,62373,NA,55.77375,0,278,24.10072,63.7455,40.284808958039676,-91.37977315358431
Tennessee,IL,62374,NA,25.95499,0,209,12.44019,55.02773,40.38762490286665,-90.76105421689789
Timewell,IL,62375,NA,14.94914,0,198,3.0303,61.29375,40.00901431764404,-90.88159124337544
Ursa,IL,62376,14290,26.8843,0,744,12.36559,55.8306,40.07359539737057,-91.21176915104768
Versailles,IL,62378,15487,22.94801,0,594,7.23906,61.4572,39.94397796153199,-90.72130682327185
Warsaw,IL,62379,12475,32.64063,0,1509,16.89861,52.79435,40.29956280221792,-91.21327501557212
West Point,IL,62380,NA,28.76225,0,296,9.12162,63.00278,40.24029420212863,-91.25380924429838
Effingham,IL,62401,8993,46.57395,0,12316,18.03345,63.34145,39.1162628585331,-88.55341068246021
Allendale,IL,62410,16574,19.69374,0,662,10.57402,53.05849,38.528375721842714,-87.70839724046314
Altamont,IL,62411,14614,25.75738,0,2658,12.641080000000002,54.52169,39.053879530239165,-88.72213042306834
Annapolis,IL,62413,NA,16.4361,0,282,7.446809999999999,55.44747,39.13351970741755,-87.81921339413734
Beecher City,IL,62414,18918,13.37616,0,1078,7.050090000000001,52.72374,39.194593325176974,-88.74331853706373
Bridgeport,IL,62417,21892,5.782664,0,2250,4.57778,46.78724,38.65255564981664,-87.70302853299235
Brownstown,IL,62418,20806,8.527556,0,1353,8.13008,44.94875,38.994575347876804,-88.96151078210828
Calhoun,IL,62419,NA,4.001458,0,256,7.8125,37.2666,38.64987562850025,-88.06162458480715
Casey,IL,62420,14431,26.30528,0,3518,14.098920000000001,52.46745,39.29440630121265,-87.9532454638162
Claremont,IL,62421,16313,20.43607,0,506,10.07905,54.56092,38.74402774926117,-87.97210411246087
Cowden,IL,62422,19771,11.03688,0,774,6.718350000000001,50.6695,39.25064533371046,-88.8647462971796
Dennison,IL,62423,NA,11.13845,0,445,5.8427,52.304,39.413385029140066,-87.59058015205738
Dieterich,IL,62424,17380,17.27928,0,1148,8.18815,55.01596,39.05064216579463,-88.5799469558858
Dundas,IL,62425,NA,12.72886,0,484,9.29752,48.12753,38.82065345250028,-88.07479781629125
Edgewood,IL,62426,21690,6.254384,0,738,5.55556,46.00006,38.987024184587256,-88.50561983111923
Flat Rock,IL,62427,17434,17.07991,0,1233,8.43471,54.45238,38.894634507356244,-87.68375921147292
Greenup,IL,62428,18607,14.10743,0,2194,9.16135,49.9294,39.27469053544664,-88.1111465058818
Herrick,IL,62431,21429,6.830014,0,802,3.3665799999999995,50.87349,39.21920987376186,-88.99917133617058
Hidalgo,IL,62432,NA,24.83606,0,414,12.80193,53.43507,39.12644403689184,-88.12653552856368
Hutsonville,IL,62433,16390,20.25457,0,770,9.74026,54.95974,39.08675001880535,-87.69673380083223
Ingraham,IL,62434,NA,32.08613,0,397,11.83879,61.1303,38.75737894866881,-88.48220811263235
Jewett,IL,62436,NA,43.57136,0,361,12.18837,70.51756,39.20893256203432,-88.25657504082781
Lakewood,IL,62438,NA,21.7295,0,288,5.90278,62.81187,39.433690467719146,-88.80458975383739
Lawrenceville,IL,62439,16353,20.33812,0,5759,12.48481,50.31253,38.686653437266145,-87.62262948691347
Lerna,IL,62440,10225,41.26025,0,930,16.55914,60.93024,39.41884182561508,-88.27931007226086
Marshall,IL,62441,10235,41.23537,0,5049,15.4288,62.85764,39.32940241535523,-87.7593710125332
Martinsville,IL,62442,16972,18.51636,0,1710,10.81871,51.6162,39.32702159963582,-87.85514190771325
Mason,IL,62443,14320,26.75411,0,1036,10.52124,58.91653,38.951845907606256,-88.63470372553212
Mode,IL,62444,NA,10.33676,0,259,8.10811,47.4005,39.43484461733435,-88.80508692177672
Montrose,IL,62445,14244,27.02893,0,639,5.94679,67.0145,39.16439875112013,-88.35981562782959
Mount Erie,IL,62446,NA,5.858189,0,283,6.71378,43.31425,38.38347429055816,-88.39252892256445
Neoga,IL,62447,12870,31.4328,0,2412,11.69154,60.71972,39.290318550016195,-88.24847002954351
Newton,IL,62448,13594,29.07772,0,3986,11.89162,58.49156,38.97812513045257,-88.20342462410889
Oblong,IL,62449,18861,13.50819,0,2242,9.72346,48.2779,39.02965594255016,-87.78696127197318
Olney,IL,62450,12698,31.86997,0,8147,16.4355,53.00618,38.70793237373316,-88.09639104384193
Palestine,IL,62451,20549,9.112293,0,1547,7.49838,46.89184,38.998611390847785,-87.59207966912946
Parkersburg,IL,62452,NA,9.892635,0,277,8.30325,46.49303,38.58883096892167,-88.02227685002217
Robinson,IL,62454,15341,23.39589,0,8059,11.56471,54.40662,39.00507480962166,-87.75465221061319
Saint Elmo,IL,62458,19690,11.25958,0,1480,7.90541,48.91339,39.024229434444436,-88.86184626808067
Sainte Marie,IL,62459,NA,15.99864,0,173,10.98266,48.83101,38.9269042325229,-88.04631239931025
Saint Francisville,IL,62460,21072,7.813512,0,792,9.09091,42.34793,38.593315225387705,-87.65828877003646
Shumway,IL,62461,14521,26.00052,0,507,11.83432,56.11827,39.112524716051446,-88.67857314187364
Sigel,IL,62462,10837,38.79184,0,731,13.269490000000001,64.42676,39.25087884234601,-88.51078421433962
Stewardson,IL,62463,15732,22.18391,0,881,9.30761,57.26765,39.27281453367494,-88.81472975576683
Strasburg,IL,62465,9287,45.31792,0,675,19.25926,59.89985,39.351180825833545,-88.63612140988833
Sumner,IL,62466,20221,9.943094,0,1721,6.62406,49.47697,38.719094271757186,-87.84768999563818
